Paper_ID,DOI,Journal,Year,Polymer_type,Polymer_conc_wt,Polymer_MW_kDa,Blend_ratio,Solvent_system,Solvent_ratio,Solution_viscosity_Pa_s,Solution_surface_tension_mN_m,Air_pressure_bar_std,Feed_rate_mLh_std,Working_distance_cm,Nozzle_type,Inner_nozzle_diam_mm,Outer_nozzle_diam_mm,Nozzle_protrusion_mm,Temperature_C,Humidity_pct,Collector_type,Collector_speed_RPM,Collection_time_min,Additive_type,Additive_loading_wt,Additive_particle_size_nm,Fiber_diameter_nm_std,Fiber_diameter_SD_nm,Fiber_diameter_min_nm,Fiber_diameter_max_nm,N_measurements,Bead_defects,Fiber_morphology,Fiber_alignment,Mat_thickness_um,Tensile_strength_MPa,Youngs_modulus_MPa,Elongation_at_break_pct,Contact_angle_deg,Porosity_pct,Crystallinity_pct,Antibacterial_activity,Application,Data_source,Comments,intrinsic_viscosity_dLg,c_star_wt_pct,c_over_cstar,Solvent_ST_mNm,Solvent_BP_C,Solvent_density_gmL,log_diameter
Parize2016,10.1007/s10853-016-9778-x,J_Mater_Sci,2016,PLA,10.0,200,NR,dimethyl_carbonate,NR,NR,29.1,4.1369,2.1,10.0,concentric,NR,NR,2,21,35,rotating_drum,300,NR,none,0,NR,214.0,64,NR,NR,100,no,smooth,NR,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Table_2,BBD_run15_center_point3_median=203nm,4.03783342804286,2.3167218552041913,4.316443934577817,28.5,90.0,1.069,5.365976015021851
Parize2016,10.1007/s10853-016-9778-x,J_Mater_Sci,2016,PLA,12.0,200,NR,dimethyl_carbonate,NR,NR,29.2,4.1369,3.0,10.0,concentric,NR,NR,2,21,35,rotating_drum,300,NR,none,0,NR,325.0,150,NR,NR,100,no,smooth,NR,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Table_2,BBD_run8_median=299nm,4.03783342804286,2.3167218552041913,5.179732721493381,28.5,90.0,1.069,5.783825182329737
Parize2016,10.1007/s10853-016-9778-x,J_Mater_Sci,2016,PLA,10.0,200,NR,dimethyl_carbonate,NR,NR,29.1,2.7579,1.2,10.0,concentric,NR,NR,2,21,35,rotating_drum,300,NR,none,0,NR,174.0,71,NR,NR,100,no,smooth,NR,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Table_2,BBD_run9_median=163nm,4.03783342804286,2.3167218552041913,4.316443934577817,28.5,90.0,1.069,5.159055299214529
Parize2016,10.1007/s10853-016-9778-x,J_Mater_Sci,2016,PLA,10.0,200,NR,dimethyl_carbonate,NR,NR,29.1,5.5158,1.2,10.0,concentric,NR,NR,2,21,35,rotating_drum,300,NR,none,0,NR,216.0,81,NR,NR,100,no,smooth,NR,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Table_2,BBD_run10_median=203nm,4.03783342804286,2.3167218552041913,4.316443934577817,28.5,90.0,1.069,5.375278407684165
Parize2016,10.1007/s10853-016-9778-x,J_Mater_Sci,2016,PLA,10.0,200,NR,dimethyl_carbonate,NR,NR,29.1,2.7579,3.0,10.0,concentric,NR,NR,2,21,35,rotating_drum,300,NR,none,0,NR,198.0,73,NR,NR,100,no,smooth,NR,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Table_2,BBD_run11_median=192nm,4.03783342804286,2.3167218552041913,4.316443934577817,28.5,90.0,1.069,5.288267030694535
Parize2016,10.1007/s10853-016-9778-x,J_Mater_Sci,2016,PLA,10.0,200,NR,dimethyl_carbonate,NR,NR,29.1,5.5158,3.0,10.0,concentric,NR,NR,2,21,35,rotating_drum,300,NR,none,0,NR,193.0,73,NR,NR,100,no,smooth,NR,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Table_2,BBD_run12_median=170nm,4.03783342804286,2.3167218552041913,4.316443934577817,28.5,90.0,1.069,5.262690188904886
Parize2016,10.1007/s10853-016-9778-x,J_Mater_Sci,2016,PLA,10.0,200,NR,dimethyl_carbonate,NR,NR,29.1,4.1369,2.1,10.0,concentric,NR,NR,2,21,35,rotating_drum,300,NR,none,0,NR,220.0,88,NR,NR,100,no,smooth,NR,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Table_2,BBD_run13_center_point1_median=202nm,4.03783342804286,2.3167218552041913,4.316443934577817,28.5,90.0,1.069,5.393627546352362
Parize2016,10.1007/s10853-016-9778-x,J_Mater_Sci,2016,PLA,10.0,200,NR,dimethyl_carbonate,NR,NR,29.1,4.1369,2.1,10.0,concentric,NR,NR,2,21,35,rotating_drum,300,NR,none,0,NR,216.0,81,NR,NR,100,no,smooth,NR,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Table_2,BBD_run14_center_point2_median=208nm,4.03783342804286,2.3167218552041913,4.316443934577817,28.5,90.0,1.069,5.375278407684165
Parize2016,10.1007/s10853-016-9778-x,J_Mater_Sci,2016,PLA,8.0,200,NR,dimethyl_carbonate,NR,NR,28.9,4.1369,3.0,10.0,concentric,NR,NR,2,21,35,rotating_drum,300,NR,none,0,NR,136.0,47,NR,NR,100,no,smooth,NR,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Table_2,BBD_run7_median=127nm,4.03783342804286,2.3167218552041913,3.4531551476622537,28.5,90.0,1.069,4.912654885736052
Parize2016,10.1007/s10853-016-9778-x,J_Mater_Sci,2016,PLA,12.0,200,NR,dimethyl_carbonate,NR,NR,29.2,5.5158,2.1,10.0,concentric,NR,NR,2,21,35,rotating_drum,300,NR,none,0,NR,273.0,101,NR,NR,100,no,smooth,NR,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Table_2,BBD_run4_median=263nm,4.03783342804286,2.3167218552041913,5.179732721493381,28.5,90.0,1.069,5.60947179518496
Parize2016,10.1007/s10853-016-9778-x,J_Mater_Sci,2016,PLA,8.0,200,NR,dimethyl_carbonate,NR,NR,28.9,4.1369,1.2,10.0,concentric,NR,NR,2,21,35,rotating_drum,300,NR,none,0,NR,179.0,81,NR,NR,100,no,smooth,NR,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Table_2,BBD_run5_median=159nm,4.03783342804286,2.3167218552041913,3.4531551476622537,28.5,90.0,1.069,5.187385805840755
Parize2016,10.1007/s10853-016-9778-x,J_Mater_Sci,2016,PLA,12.0,200,NR,dimethyl_carbonate,NR,NR,29.2,4.1369,1.2,10.0,concentric,NR,NR,2,21,35,rotating_drum,300,NR,none,0,NR,334.0,185,NR,NR,100,no,smooth,NR,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Table_2,BBD_run6_median=294nm,4.03783342804286,2.3167218552041913,5.179732721493381,28.5,90.0,1.069,5.811140992976701
Vasireddi2019,10.1038/s41598-019-50477-6,Scientific Reports,2019,THV,10.0,115,NR,acetone,NR,NR,NR,2.0,3.0,7.0,GDVN_microfluidic,0.015,0.055,NR,NR,NR,static_plate,NR,NR,none,0,NR,1003.0,547,NR,NR,NR,no,flat-rough,random,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Fig_S4A,10wt%_2bar_3000uLh;MW_backfilled:THV_3M_Dyneon_typical_Mw~115kDa,0.3894785925113436,32.749173603026286,0.3053512165288934,23.46,56.1,0.784,6.910750787961936
Vasireddi2019,10.1038/s41598-019-50477-6,Scientific Reports,2019,THV,10.0,115,NR,acetone,NR,NR,NR,1.0,3.0,7.0,GDVN_microfluidic,0.015,0.055,NR,NR,NR,static_plate,NR,NR,none,0,NR,249.0,49,NR,NR,NR,no,flat-smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Fig_S4A,10wt%_1bar_3000uLh;MW_backfilled:THV_3M_Dyneon_typical_Mw~115kDa,0.3894785925113436,32.749173603026286,0.3053512165288934,23.46,56.1,0.784,5.517452896464707
Vasireddi2019,10.1038/s41598-019-50477-6,Scientific Reports,2019,THV,10.0,115,NR,acetone,NR,NR,NR,1.5,1.0,7.0,GDVN_microfluidic,0.015,0.055,NR,NR,NR,static_plate,NR,NR,none,0,NR,384.0,108,NR,NR,NR,no,flat-smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Fig_S4A,10wt%_1.5bar_1000uLh;MW_backfilled:THV_3M_Dyneon_typical_Mw~115kDa,0.3894785925113436,32.749173603026286,0.3053512165288934,23.46,56.1,0.784,5.950642552587727
Vasireddi2019,10.1038/s41598-019-50477-6,Scientific Reports,2019,THV,10.0,115,NR,acetone,NR,NR,NR,1.5,3.0,7.0,GDVN_microfluidic,0.015,0.055,NR,NR,NR,static_plate,NR,NR,none,0,NR,510.0,184,NR,NR,NR,no,flat-smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Fig_S4A,10wt%_1.5bar_3000uLh;MW_backfilled:THV_3M_Dyneon_typical_Mw~115kDa,0.3894785925113436,32.749173603026286,0.3053512165288934,23.46,56.1,0.784,6.234410725718371
Vasireddi2019,10.1038/s41598-019-50477-6,Scientific Reports,2019,THV,10.0,115,NR,acetone,NR,NR,NR,1.5,0.5,7.0,GDVN_microfluidic,0.015,0.055,NR,NR,NR,static_plate,NR,NR,none,0,NR,283.0,67,NR,NR,NR,no,flat-smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Fig_S4A,10wt%_1.5bar_500uLh;MW_backfilled:THV_3M_Dyneon_typical_Mw~115kDa,0.3894785925113436,32.749173603026286,0.3053512165288934,23.46,56.1,0.784,5.645446897643238
Vasireddi2019,10.1038/s41598-019-50477-6,Scientific Reports,2019,THV,15.0,115,NR,acetone,NR,NR,NR,1.0,3.0,7.0,GDVN_microfluidic,0.015,0.055,NR,NR,NR,static_plate,NR,NR,none,0,NR,1190.0,314,NR,NR,NR,no,flat-smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Fig_S4B,15wt%_1bar_3000uLh;MW_backfilled:THV_3M_Dyneon_typical_Mw~115kDa,0.3894785925113436,32.749173603026286,0.4580268247933401,23.46,56.1,0.784,7.081708586105575
Vasireddi2019,10.1038/s41598-019-50477-6,Scientific Reports,2019,THV,15.0,115,NR,acetone,NR,NR,NR,1.0,1.0,7.0,GDVN_microfluidic,0.015,0.055,NR,NR,NR,static_plate,NR,NR,none,0,NR,1400.0,501,NR,NR,NR,no,flat-smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Fig_S4B,15wt%_1bar_1000uLh;MW_backfilled:THV_3M_Dyneon_typical_Mw~115kDa,0.3894785925113436,32.749173603026286,0.4580268247933401,23.46,56.1,0.784,7.24422751560335
Vasireddi2019,10.1038/s41598-019-50477-6,Scientific Reports,2019,THV,15.0,115,NR,acetone,NR,NR,NR,1.0,0.1,7.0,GDVN_microfluidic,0.015,0.055,NR,NR,NR,static_plate,NR,NR,none,0,NR,1190.0,314,NR,NR,NR,no,flat-smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Fig_S4B,15wt%_1bar_100uLh;MW_backfilled:THV_3M_Dyneon_typical_Mw~115kDa,0.3894785925113436,32.749173603026286,0.4580268247933401,23.46,56.1,0.784,7.081708586105575
Vasireddi2019,10.1038/s41598-019-50477-6,Scientific Reports,2019,THV,15.0,115,NR,acetone,NR,NR,NR,2.0,0.1,7.0,GDVN_microfluidic,0.015,0.055,NR,NR,NR,static_plate,NR,NR,none,0,NR,290.0,90,NR,NR,NR,no,round-smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Fig_S4B,15wt%_2bar_100uLh;MW_backfilled:THV_3M_Dyneon_typical_Mw~115kDa,0.3894785925113436,32.749173603026286,0.4580268247933401,23.46,56.1,0.784,5.66988092298052
Vasireddi2019,10.1038/s41598-019-50477-6,Scientific Reports,2019,THV,20.0,115,NR,acetone,NR,NR,NR,0.5,3.0,7.0,GDVN_microfluidic,0.015,0.055,NR,NR,NR,static_plate,NR,NR,none,0,NR,2830.0,542,NR,NR,NR,no,round-rough,random,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Fig_S4C,20wt%_0.5bar_3000uLh;MW_backfilled:THV_3M_Dyneon_typical_Mw~115kDa,0.3894785925113436,32.749173603026286,0.6107024330577868,23.46,56.1,0.784,7.948031990637284
Vasireddi2019,10.1038/s41598-019-50477-6,Scientific Reports,2019,THV,20.0,115,NR,acetone,NR,NR,NR,0.5,0.25,7.0,GDVN_microfluidic,0.015,0.055,NR,NR,NR,static_plate,NR,NR,none,0,NR,1670.0,119,NR,NR,NR,no,round-rough,random,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Fig_S4C,20wt%_0.5bar_250uLh;MW_backfilled:THV_3M_Dyneon_typical_Mw~115kDa,0.3894785925113436,32.749173603026286,0.6107024330577868,23.46,56.1,0.784,7.4205789054108005
Vasireddi2019,10.1038/s41598-019-50477-6,Scientific Reports,2019,THV,20.0,115,NR,acetone,NR,NR,NR,1.0,1.0,7.0,GDVN_microfluidic,0.015,0.055,NR,NR,NR,static_plate,NR,NR,none,0,NR,2540.0,384,NR,NR,NR,no,round-grooved,random,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Fig_S4C,20wt%_1bar_1000uLh;MW_backfilled:THV_3M_Dyneon_typical_Mw~115kDa,0.3894785925113436,32.749173603026286,0.6107024330577868,23.46,56.1,0.784,7.8399193600125825
Vasireddi2019,10.1038/s41598-019-50477-6,Scientific Reports,2019,THV,20.0,115,NR,acetone,NR,NR,NR,1.0,0.5,7.0,GDVN_microfluidic,0.015,0.055,NR,NR,NR,static_plate,NR,NR,none,0,NR,2460.0,297,NR,NR,NR,no,round-grooved,random,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Fig_S4C,20wt%_1bar_500uLh;MW_backfilled:THV_3M_Dyneon_typical_Mw~115kDa,0.3894785925113436,32.749173603026286,0.6107024330577868,23.46,56.1,0.784,7.807916628926408
Vasireddi2019,10.1038/s41598-019-50477-6,Scientific Reports,2019,THV,20.0,115,NR,acetone,NR,NR,NR,1.0,0.1,7.0,GDVN_microfluidic,0.015,0.055,NR,NR,NR,static_plate,NR,NR,none,0,NR,2350.0,201,NR,NR,NR,no,round-grooved,random,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Fig_S4C,20wt%_1bar_100uLh;MW_backfilled:THV_3M_Dyneon_typical_Mw~115kDa,0.3894785925113436,32.749173603026286,0.6107024330577868,23.46,56.1,0.784,7.762170607138205
Vasireddi2019,10.1038/s41598-019-50477-6,Scientific Reports,2019,THV,20.0,115,NR,acetone,NR,NR,NR,2.0,3.0,7.0,GDVN_microfluidic,0.015,0.055,NR,NR,NR,static_plate,NR,NR,none,0,NR,1210.0,450,NR,NR,NR,no,round-smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Fig_S4C,20wt%_2bar_3000uLh;MW_backfilled:THV_3M_Dyneon_typical_Mw~115kDa,0.3894785925113436,32.749173603026286,0.6107024330577868,23.46,56.1,0.784,7.098375638590786
Vasireddi2019,10.1038/s41598-019-50477-6,Scientific Reports,2019,THV,20.0,115,NR,acetone,NR,NR,NR,2.0,0.1,7.0,GDVN_microfluidic,0.015,0.055,NR,NR,NR,static_plate,NR,NR,none,0,NR,1650.0,649,NR,NR,NR,no,round-smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Fig_S4C,20wt%_2bar_100uLh;MW_backfilled:THV_3M_Dyneon_typical_Mw~115kDa,0.3894785925113436,32.749173603026286,0.6107024330577868,23.46,56.1,0.784,7.408530566894626
Vasireddi2019,10.1038/s41598-019-50477-6,Scientific Reports,2019,THV,25.0,115,NR,acetone,NR,NR,NR,1.0,0.25,7.0,GDVN_microfluidic,0.015,0.055,NR,NR,NR,static_plate,NR,NR,none,0,NR,3410.0,374,NR,NR,NR,no,round-grooved,random,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Fig_S4D,25wt%_1bar_250uLh;MW_backfilled:THV_3M_Dyneon_typical_Mw~115kDa,0.3894785925113436,32.749173603026286,0.7633780413222335,23.46,56.1,0.784,8.134467570277563
Vasireddi2019,10.1038/s41598-019-50477-6,Scientific Reports,2019,THV,25.0,115,NR,acetone,NR,NR,NR,1.0,0.1,7.0,GDVN_microfluidic,0.015,0.055,NR,NR,NR,static_plate,NR,NR,none,0,NR,3220.0,515,NR,NR,NR,no,round-grooved,random,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Fig_S4D,25wt%_1bar_100uLh;MW_backfilled:THV_3M_Dyneon_typical_Mw~115kDa,0.3894785925113436,32.749173603026286,0.7633780413222335,23.46,56.1,0.784,8.077136638538454
Vasireddi2019,10.1038/s41598-019-50477-6,Scientific Reports,2019,THV,25.0,115,NR,acetone,NR,NR,NR,1.5,0.1,7.0,GDVN_microfluidic,0.015,0.055,NR,NR,NR,static_plate,NR,NR,none,0,NR,3250.0,236,NR,NR,NR,no,round-grooved,random,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Fig_S4D,25wt%_1.5bar_100uLh;MW_backfilled:THV_3M_Dyneon_typical_Mw~115kDa,0.3894785925113436,32.749173603026286,0.7633780413222335,23.46,56.1,0.784,8.086410275323782
Czarnecka2021,10.3390/ma14061463,Materials,2021,PCL,3.0,80,NR,TFE,NR,NR,NR,1.0,30.0,30.0,concentric_standard,0.8,4.0,NR,25,23,rotating_drum,0,NR,none,0,NR,198.0,60,NR,NR,150,yes,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,tissue_engineering,Table_3,Collector_0rpm_static_condition;Ce=4.89%;C*=2.78%;beaded_fibers_below_5%_conc,0.9963293806846707,7.205198437900801,0.4163660481881239,21.08,74.0,1.393,5.288267030694535
Czarnecka2021,10.3390/ma14061463,Materials,2021,PCL,4.0,80,NR,TFE,NR,NR,NR,1.0,30.0,30.0,concentric_standard,0.8,4.0,NR,25,23,rotating_drum,0,NR,none,0,NR,238.0,60,NR,NR,150,yes,smooth_with_beads,random,NR,NR,NR,NR,NR,NR,NR,NR,tissue_engineering,Table_3,semi-dilute_unentangled_regime;beaded_fibers_present,0.9963293806846707,7.205198437900801,0.5551547309174986,21.08,74.0,1.393,5.472270673671475
Czarnecka2021,10.3390/ma14061463,Materials,2021,PCL,5.0,80,NR,TFE,NR,NR,NR,1.0,30.0,30.0,concentric_standard,0.8,4.0,NR,25,23,rotating_drum,0,NR,none,0,NR,253.0,60,NR,NR,150,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,tissue_engineering,Table_3,above_Ce=4.89%;uniform_fibers,0.9963293806846707,7.205198437900801,0.6939434136468732,21.08,74.0,1.393,5.53338948872752
Czarnecka2021,10.3390/ma14061463,Materials,2021,PCL,6.0,80,NR,TFE,NR,NR,NR,1.0,30.0,30.0,concentric_standard,0.8,4.0,NR,25,23,rotating_drum,0,NR,none,0,NR,261.0,54,NR,NR,150,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,tissue_engineering,Table_3,semi-dilute_entangled_regime;uniform_fibers,0.9963293806846707,7.205198437900801,0.8327320963762478,21.08,74.0,1.393,5.564520407322694
Czarnecka2021,10.3390/ma14061463,Materials,2021,PCL,7.0,80,NR,TFE,NR,NR,NR,1.0,30.0,30.0,concentric_standard,0.8,4.0,NR,25,23,rotating_drum,0,NR,none,0,NR,319.0,73,NR,NR,150,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,tissue_engineering,Table_3,uniform_fibers,0.9963293806846707,7.205198437900801,0.9715207791056224,21.08,74.0,1.393,5.765191102784844
Czarnecka2021,10.3390/ma14061463,Materials,2021,PCL,8.0,80,NR,TFE,NR,NR,NR,1.0,30.0,30.0,concentric_standard,0.8,4.0,NR,25,23,rotating_drum,0,NR,none,0,NR,395.0,103,NR,NR,150,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,tissue_engineering,Table_3,uniform_fibers,0.9963293806846707,7.205198437900801,1.1103094618349971,21.08,74.0,1.393,5.978885764901122
Czarnecka2021,10.3390/ma14061463,Materials,2021,PCL,9.0,80,NR,TFE,NR,NR,NR,1.0,30.0,30.0,concentric_standard,0.8,4.0,NR,25,23,rotating_drum,0,NR,none,0,NR,516.0,150,NR,NR,150,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,tissue_engineering,Table_3,upper_spinnability_limit;unstable_above_9%,0.9963293806846707,7.205198437900801,1.2490981445643716,21.08,74.0,1.393,6.246106765481563
Liu2018,10.3390/ijms19020618,International Journal of Molecular Sciences,2018,Gelatin (FSG),16.5,50,NR,acetic_acid/water,NR,0.20,44,3.8,6.0,50.0,concentric,NR,NR,NR,18,48,static_plate,0,NR,none,0,NR,67.1,NR,NR,NR,100,no,smooth,NR,NR,NR,NR,NR,NR,NR,NR,NR,food packaging/antimicrobial,Figure_4b,Blank (no cinnamaldehyde); FSG conc calculated as 19.8g/(120g total)=16.5wt%; surface tension ~44 mN/m from Fig3; viscosity ~0.2 Pa.s from Fig2; airflow speed 14 m/s also reported;MW_backfilled:Fish_skin_gelatin_Mw~50kDa_typical,0.23916440394970956,40.81233994018843,0.4042894875466878,49.55,109.05,1.0245,4.206184043977636
Liu2018,10.3390/ijms19020618,International Journal of Molecular Sciences,2018,Gelatin (FSG),16.5,50,NR,acetic_acid/water,NR,0.20,38,3.8,6.0,50.0,concentric,NR,NR,NR,18,48,static_plate,0,NR,cinnamaldehyde,5,NR,71.7,NR,NR,NR,100,no,smooth,NR,NR,NR,NR,NR,NR,NR,NR,yes,food packaging/antimicrobial,Figure_4b,FFE-5 (5% cinnamaldehyde w/w FSG); surface tension ~38 mN/m from Fig3;MW_backfilled:Fish_skin_gelatin_Mw~50kDa_typical,0.23916440394970956,40.81233994018843,0.4042894875466878,49.55,109.05,1.0245,4.272490747605575
Liu2018,10.3390/ijms19020618,International Journal of Molecular Sciences,2018,Gelatin (FSG),16.5,50,NR,acetic_acid/water,NR,0.20,36,3.8,6.0,50.0,concentric,NR,NR,NR,18,48,static_plate,0,NR,cinnamaldehyde,10,NR,79.0,NR,NR,NR,100,no,smooth,NR,NR,NR,NR,NR,NR,NR,NR,yes,food packaging/antimicrobial,Figure_4b,FFE-10 (10% cinnamaldehyde w/w FSG); surface tension ~36 mN/m from Fig3;MW_backfilled:Fish_skin_gelatin_Mw~50kDa_typical,0.23916440394970956,40.81233994018843,0.4042894875466878,49.55,109.05,1.0245,4.3694478524670215
Liu2018,10.3390/ijms19020618,International Journal of Molecular Sciences,2018,Gelatin (FSG),16.5,50,NR,acetic_acid/water,NR,0.20,35,3.8,6.0,50.0,concentric,NR,NR,NR,18,48,static_plate,0,NR,cinnamaldehyde,15,NR,93.7,NR,NR,NR,100,yes,smooth,NR,NR,NR,NR,NR,NR,NR,NR,yes,food packaging/antimicrobial,Figure_4b,FFE-15 (15% cinnamaldehyde w/w FSG); surface tension ~35 mN/m from Fig3; beads begin at higher ratios per text;MW_backfilled:Fish_skin_gelatin_Mw~50kDa_typical,0.23916440394970956,40.81233994018843,0.4042894875466878,49.55,109.05,1.0245,4.540098189244376
Liu2018,10.3390/ijms19020618,International Journal of Molecular Sciences,2018,Gelatin (FSG),16.5,50,NR,acetic_acid/water,NR,0.20,34,3.8,6.0,50.0,concentric,NR,NR,NR,18,48,static_plate,0,NR,cinnamaldehyde,20,NR,97.4,NR,NR,NR,100,yes,bundled,NR,NR,NR,NR,NR,NR,NR,NR,yes,food packaging/antimicrobial,Figure_4b,FFE-20 (20% cinnamaldehyde w/w FSG); bundled nanofiber morphology observed;MW_backfilled:Fish_skin_gelatin_Mw~50kDa_typical,0.23916440394970956,40.81233994018843,0.4042894875466878,49.55,109.05,1.0245,4.578826210648489
Liu2018,10.3390/ijms19020618,International Journal of Molecular Sciences,2018,Gelatin (FSG),16.5,50,NR,acetic_acid/water,NR,0.20,34,3.8,6.0,50.0,concentric,NR,NR,NR,18,48,static_plate,0,NR,cinnamaldehyde,25,NR,90.3,NR,NR,NR,100,yes,bundled,NR,NR,NR,NR,NR,NR,NR,NR,yes,food packaging/antimicrobial,Figure_4b,FFE-25 (25% cinnamaldehyde w/w FSG);MW_backfilled:Fish_skin_gelatin_Mw~50kDa_typical,0.23916440394970956,40.81233994018843,0.4042894875466878,49.55,109.05,1.0245,4.5031374604229395
Liu2018,10.3390/ijms19020618,International Journal of Molecular Sciences,2018,Gelatin (FSG),16.5,50,NR,acetic_acid/water,NR,0.20,34,3.8,6.0,50.0,concentric,NR,NR,NR,18,48,static_plate,0,NR,cinnamaldehyde,30,NR,98.3,NR,NR,NR,100,yes,bundled,NR,NR,NR,NR,NR,NR,NR,NR,yes,food packaging/antimicrobial,Figure_4b,FFE-30 (30% cinnamaldehyde w/w FSG);MW_backfilled:Fish_skin_gelatin_Mw~50kDa_typical,0.23916440394970956,40.81233994018843,0.4042894875466878,49.55,109.05,1.0245,4.5880240271531205
Cena2018,10.1007/s10965-018-1633-0,J_Polym_Res,2018,PVP,10.0,360,NR,isopropyl_alcohol/water,70:30,NR,NR,1.2,6.6,25.0,NR,NR,NR,NR,NR,NR,rotating_drum,350,NR,none,0,NR,916.0,NR,NR,NR,100,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Figure_2b,reference_condition_conc=0.1g/mL_peak_modal_diameter_from_histogram_pressure_in_kPa_stored_as_psi_col;_0.1g/mL=approx10wt%_assumed_density~1g/mL;_feed_rate_0.11mL/min=6.6mL/h,1.0852749683627314,10.837749612144156,0.9227007781019944,36.45399999999999,87.82,0.8502000000000001,6.82001636467413
Cena2018,10.1007/s10965-018-1633-0,J_Polym_Res,2018,PVP,10.0,360,NR,isopropyl_alcohol/water,70:30,NR,NR,1.2,6.6,25.0,NR,NR,NR,NR,NR,NR,rotating_drum,350,NR,none,0,NR,800.0,NR,NR,NR,100,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Figure_2b_text,solvent_series_70:30_IA/H2O_peak_from_histogram_center_~0.8um,1.0852749683627314,10.837749612144156,0.9227007781019944,36.45399999999999,87.82,0.8502000000000001,6.684611727667927
Cena2018,10.1007/s10965-018-1633-0,J_Polym_Res,2018,PVP,10.0,360,NR,isopropyl_alcohol,NR,NR,NR,1.6,6.6,25.0,NR,NR,NR,NR,NR,NR,rotating_drum,350,NR,none,0,NR,750.0,NR,NR,NR,100,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,text_gas_pressure_section,gas_pressure_series_160kPa_smallest_diameter_observed;_pure_IA_solvent,1.0852749683627314,11.722970381991045,0.8530261251331069,21.22,82.6,0.786,6.620073206530356
Cena2018,10.1007/s10965-018-1633-0,J_Polym_Res,2018,PVP,10.0,360,NR,isopropyl_alcohol,NR,NR,NR,1.2,6.6,25.0,NR,NR,NR,5,NR,NR,rotating_drum,150,NR,none,0,NR,900.0,NR,NR,NR,100,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,text_collector_rotation_section,collector_rotation_series_150rpm;_pure_IA_solvent_assumed,1.0852749683627314,11.722970381991045,0.8530261251331069,21.22,82.6,0.786,6.802394763324311
Cena2018,10.1007/s10965-018-1633-0,J_Polym_Res,2018,PVP,10.0,360,NR,isopropyl_alcohol,NR,NR,NR,1.2,6.6,25.0,NR,NR,NR,5,NR,NR,rotating_drum,250,NR,none,0,NR,1100.0,NR,NR,NR,100,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,text_collector_rotation_section,collector_rotation_series_250rpm_maximum_diameter,1.0852749683627314,11.722970381991045,0.8530261251331069,21.22,82.6,0.786,7.003065458786462
